Author,Genre,Sentence
chesterton,fiction,"in the moral world by the same method as scienc in the materi world, by continu ad to without unsettl what was there before, then i say that there _is_ onli one exampl of it. and that is us."" ""with this enorm difference,"" said turnbull, ""that howev elabor be the calcul of physic science, their net result can be tested. grant that it took million of book i never read and million of men i never heard of to discov the electr light. still i can see the electr light. but i cannot see the suprem virtu which is the result of all your theolog and sacraments."" ""cathol virtu is often invis becaus it is the normal,"" answer macian. ""christian is alway out of fashion becaus it is alway sane; and all fashion are mild insanities. when itali is mad on art the church seem too puritanical; when england is"
chesterton,fiction,"mad on puritan the church seem too artistic. when you quarrel with us now you class us with kingship and despotism; but when you quarrel with us first it was becaus we would not accept the divin despot of henri viii. the church alway seem to be behind the times, when it is realli beyond the times; it is wait till the last fad shall have seen it last summer. it keep the key of a perman virtue."" ""oh, i have heard all that!"" said turnbul with genial contempt. ""i have heard that christian keep the key of virtue, and that if you read tom pain you will cut your throat at mont carlo. it is such rubbish that i am not even angri at it. you say that christian is the prop of morals; but what more do you do? when a doctor attend you and could poison you"
chesterton,fiction,"with a pinch of salt, do you ask whether he is a christian? you ask whether he is a gentleman, whether he is an m.d.--anyth but that. when a soldier enlist to die for his countri or disgrac it, do you ask whether he is a christian? you are more like to ask whether he is oxford or cambridg at the boat race. if you think your creed essenti to moral whi do you not make it a test for these things?"" ""we onc did make it a test for these things,"" said macian smiling, ""and then you told us that we were impos by forc a faith unsupport by argument. it seem rather hard that have first been told that our creed must be fals becaus we did use tests, we should now be told that it must be fals becaus we don't. but i notic that most anti-christian"
chesterton,fiction,"argument are in the same inconsist style."" ""that is all veri well as a debating-club answer,"" repli turnbul good-humouredly, ""but the question still remains: whi don't you confin yourself more to christian if christian are the onli realli good men?"" ""who talk of such folly?"" ask macian disdainfully. ""do you suppos that the cathol church ever held that christian were the onli good men? why, the cathol of the cathol middl age talk about the virtu of all the virtuous pagan until human was sick of the subject. no, if you realli want to know what we mean when we say that christian has a special power of virtue, i will tell you. the church is the onli thing on earth that can perpetu a type of virtu and make it someth more than a fashion. the thing is so plain and histor that i hard think you will ever"
chesterton,fiction,"deni it. you cannot deni that it is perfect possibl that tomorrow morning, in ireland or in italy, there might appear a man not onli as good but good in exact the same way as st. franci of assisi. veri well, now take the other type of human virtue; mani of them splendid. the english gentleman of elizabeth was chivalr and idealistic. but can you stand still here in this meadow and _be_ an english gentleman of elizabeth? the auster republican of the eighteenth century, with his stern patriot and his simpl life, was a fine fellow. but have you ever seen him? have you ever seen an auster republican? onli a hundr year have pass and that volcano of revolutionari truth and valour is as cold as the mountain of the moon. and so it is and so it will be with the ethic which are buzz down fleet"
chesterton,fiction,"street at this instant as i speak. what phrase would inspir the london clerk or workman just now? perhap that he is a son of the british empir on which the sun never sets; perhap that he is a prop of his trade union, or a class-consci proletarian someth or other; perhap mere that he is a gentleman when he obvious is not. those name and notion are all honourable; but how long will they last? empir break; industri condit change; the suburb will not last for ever. what will remain? i will tell you. the cathol saint will remain."" ""and suppos i don't like him?"" said turnbull. ""on my theori the question is rather whether he will like you: or more probabl whether he will ever have heard of you. but i grant the reason of your query. you have a right, if you speak as the ordinari man,"
chesterton,fiction,"to ask if you will like the saint. but as the ordinari man you do like him. you revel in him. if you dislik him it is not becaus you are a nice ordinari man, but becaus you are (if you will excus me) a sophist prig of a fleet street editor. that is just the funni part of it. the human race has alway admir the cathol virtues, howev littl it can practis them; and odd enough it has admir most those of them that the modern world most sharpli disputes. you complain of catholic for set up an ideal of virginity; it did noth of the kind. the whole human race set up an ideal of virginity; the greek in athene, the roman in the vestal fire, set up an ideal of virginity. what then is your real quarrel with catholicism? your quarrel can onli be, your quarrel"
chesterton,fiction,"realli onli is, that catholic has _achieved_ an ideal of virginity; that it is no longer a mere piec of float poetry. but if you, and a few feverish men, in top hats, run about in a street in london, choos to differ as to the ideal itself, not onli from the church, but from the parthenon whose name mean virginity, from the roman empir which went outward from the virgin flame, from the whole legend and tradit of europe, from the lion who will not touch virgins, from the unicorn who respect them, and who make up togeth the bearer of your own nation shield, from the most live and lawless of your own poets, from massinger, who wrote the _virgin martyr_, from shakespeare, who wrote _measur for measure_--if you in fleet street differ from all this human experience, doe it never strike you that it may be fleet"
edgeworth,children,"[the parent assistant, by maria edgeworth] the orphans. near the ruin of the castl of rossmore, in ireland, is a small cabin, in which there onc live a widow and her four children. as long as she was abl to work, she was veri industrious, and was account the best spinner in the parish; but she overwork herself at last, and fell ill, so that she could not sit to her wheel as she use to do, and was oblig to give it up to her eldest daughter, mary. mari was at this time about twelv year old. one even she was sit at the foot of her mother bed spinning, and her littl brother and sister were gather round the fire eat their potato and milk for supper. ""bless them, the poor young creatures!"" said the widow, who, as she lay on her bed, which she knew must be"
edgeworth,children,"her deathbed, was think of what would becom of her children after she was gone. mari stop her wheel, for she was afraid that the nois of it had waken her mother, and would hinder her from go to sleep again. ""no need to stop the wheel, mary, dear, for me,"" said her mother, ""i was not asleep; nor is it that which keep me from sleep. but don't overwork yourself, mary."" ""oh, no fear of that,"" repli mary; ""i'm strong and hearty."" ""so was i once,"" said her mother. ""and so you will be again, i hope,"" said mary, ""when the fine weather come again."" ""the fine weather will never come again to me,"" said her mother. ""'tis a folly, mary, to hope for that; but what i hope is, that you'll find some friend--som help--orphan as you'll soon all of you be. and one thing comfort my heart,"
edgeworth,children,"even as i am lie here, that not a soul in the wide world i am leav has to complain of me. though poor i have live honest, and i have brought you up to be the same, mary; and i am sure the littl one will take after you; for you'll be good to them--a good to them as you can."" here the children, who had finish eat their suppers, came round the bed, to listen to what their mother was saying. she was tire of speaking, for she was veri weak; but she took their littl hands, as they laid them on the bed and join them all together, she said, ""bless you, dears; bless you; love and help one anoth all you can. good night!-- good-bye!"" mari took the children away to their bed, for she saw that their mother was too ill to say more; but"
edgeworth,children,"mari did not herself know how ill she was. her mother never spoke right afterwards, but talk in a confus way about some debts, and one in particular, which she owe to a schoolmistress for mari schooling; and then she charg mari to go and pay it, becaus she was not abl to go in with it. at the end of the week she was dead and buried, and the orphan were left alon in their cabin. the two youngest girls, peggi and nancy, were six and seven year old. edmund was not yet nine, but he was a stout-grown, healthi boy, and well dispos to work. he had been use to bring home turf from the bog on his back, to lead cart-horses, and often to go on errand for gentlemen families, who paid him a sixpenc or a shilling, accord to the distanc which he went, so that"
edgeworth,children,"edmund, by some or other of these littl employments, was, as he said, like enough to earn his bread; and he told mari to have a good heart, for that he should everi year grow abl to do more and more, and that he should never forget his mother word when she last gave him her blessing, and join their hand all together. as for peggi and nancy, it was littl that they could do; but they were good children, and mary, when she consid that so much depend upon her, was resolv to exert herself to the utmost. her first care was to pay those debt which her mother had mention to her, for which she left money done up care in separ papers. when all these were paid away, there was not enough left to pay both the rent of the cabin and a year school for herself"
edgeworth,children,"and sister which was due to the schoolmistress in a neighbour village. mari was in hope that the rent would not be call for immediately, but in this she was disappointed. mr. harvey, the gentleman on whose estat she lived, was in england, and, in his absence, all was manag by a mr. hopkins, an agent, who was a hard man.* the driver came to mari about a week after her mother death, and told her that the rent must be brought in the next day, and that she must leav the cabin, for a new tenant was come into it; that she was too young to have a hous to herself, and that the onli thing she had to do was to get some neighbour to take her and her brother and her sister in for chariti sake. *a hard-heart man. the driver finish by hint that she would"
edgeworth,children,"not be so hard use if she had not brought upon herself the ill-wil of miss alice, the agent daughter. mary, it is true, had refus to give miss alic a goat upon which she had set her fancy; but this was the onli offenc of which she had been guilty, and at the time she refus it her mother want the goat milk, which was the onli thing she then like to drink. mari went immedi to mr. hopkins, the agent, to pay her rent; and she beg of him to let her stay anoth year in her cabin; but this he refused. it was now septemb 25th, and he said that the new tenant must come in on the 29th, so that she must quit it directly. mari could not bear the thought of beg ani of the neighbour to take her and her brother and sister in"
edgeworth,children,"for chariti sake; for the neighbour were all poor enough themselves. so she bethought herself that she might find shelter in the ruin of the old castl of rossmor where she and her brother, in better times, had often play at hide and seek. the kitchen and two other room near it were yet cover in toler well; and a littl thatch, she thought, would make them comfort through the winter. the agent consent to let her and her brother and sister go in there, upon her pay him half a guinea in hand, and promis to pay the same yearly. into these lodg the orphan now removed, take with them two bedsteads, a stool, chair and a table, a sort of press, which contain what littl cloth they had, and a chest in which they had two hundr of meal. the chest was carri for them by some of"
edgeworth,children,"the charit neighbours, who likewis ad to their scanti stock of potato and turf what would make it last through the winter. these children were well thought of and pitied, becaus their mother was known to have been all her life honest and industrious. ""sure,"" say one of the neighbours, ""we can do no less than give a help hand to the poor orphans, that are so readi to help themselves."" so one help to thatch the room in which they were to sleep, and anoth took their cow to graze upon his bit of land on condit of have half the milk; and one and all said they should be welcom to take share of their potato and buttermilk if they should find their own ever fall short. the half-guinea which mr. hopkins, the agent, requir for let mari into the castle, was part of what she had to"
edgeworth,children,"pay to the schoolmistress, to whom abov a guinea was due. mari went to her, and took her goat along with her, and offer it in part of payment of the debt, but the schoolmistress would not receiv the goat. she said that she could afford to wait for her money till mari was abl to pay it; that she knew her to be an honest, industri littl girl, and she would trust her with more than a guinea. mari thank her; and she was glad to take the goat home again, as she was veri fond of it. be now settl in their house, they went everi day regular to work; maud spun nine cut a day, besid do all that was to be done in the house; edmund got fourpenc a day by his work; and peggi and anni earn twopenc apiec at the paper-mil near navan, where"
edgeworth,children,"they were employ to sort rags, and to cut them into small pieces. when they had done work one day, anni went to the master of the paper- mill and ask him if she might have two sheet of larg white paper which were lie on the press. she offer a penni for the paper; but the master would not take anyth from her, but gave her the paper when he found that she want it to make a garland for her mother grave. anni and peggi cut out the garland, and mary, when it was finished, went along with them and edmund to put it up. it was just a month after their mother death. it happened, at the time the orphan were put up this garland, that two young ladies, who were return home after their even walk, stop at the gate of the churchyard to look at"
edgeworth,children,"the red light which the set sun cast upon the window of the church. as the ladi were stand at the gate, they heard a voic near them crying, ""o, mother! mother! are you gone for ever?"" they could not see anyone, so they walk soft round to the other side of the church, and there they saw mari kneel besid a grave, on which her brother and sister were hang their white garlands. the children all stood still when they saw the two ladi pass near them; but mari did not know anybodi was passing, for her face was hid in her hands. isabella and carolin (so these ladi were called) would not disturb the poor children; but they stop in the villag to inquir about them. it was at the hous of the schoolmistress that they stopped, and she gave them a good account of these orphans. she"
edgeworth,children,"particular commend mari honesty, in have immedi paid all her mother debt to the utmost farthing, as far as her money would go. she told the ladi how mari had been turn out of her house, and how she had offer her goat, of which she was veri fond, to discharg a debt due for her schooling; and, in short, the schoolmistress, who had known mari for sever years, spoke so well of her that these ladi resolv that they would go to the old castl of rossmor to see her the next day. when they went there, they found the room in which the children live as clean and neat as such a ruin place could be made. edmund was out work with a farmer, mari was spinning, and her littl sister were measur out some bogberries, of which they had gather a basketful, for sale. isabella, after tell"
edgeworth,children,"mari what an excel charact she had heard of her, inquir what it was she most wanted; and mari said that she had just work up all her flax, and she was most in want of more flax for her wheel. isabella promis that she would send her a fresh suppli of flax, and carolin bought the bogberri from the littl girls, and gave them money enough to buy a pound of coars cotton for knitting, as mari said that she could teach them how to knit. the suppli of flax, which isabella sent the next day, was of great servic to mary, as it kept her in employ for abov a month; and when she sold the yarn which she had spun with it, she had money enough to buy some warm flannel for winter wear. besid spin well, she had learn at school to do plain work toler"
edgeworth,children,"neatly, and isabella and carolin employ her to work for them; by which she earn a great deal more than she could by spinning. at her leisur hour she taught her sister to read and write; and edmund, with part of the money which he earn by his work out of doors, paid a schoolmast for teach him a littl arithmetic. when the winter night came on, he use to light his rush candl for mari to work by. he had gather and strip a good provis of rush in the month of august, and a neighbour gave him greas to dip them in. one evening, just as he had light his candles, a footman came in, who was sent by isabella with some plain work to mary. this servant was an englishman, and he was but newli come over to ireland. the rush candl caught his attention; for he"
edgeworth,children,"had never seen ani of them before, as he came from a part of england where they were not used. edmund, who was readi to oblige, and proud that his candl were notic show the englishman how they were made, and gave him a bundl of rushes.* [*""the proper speci of rush,"" say white, in his natur histori of selborne, ""seem to be the juncus effusus, or common soft rush, which is to be found in moist pastures, by the side of streams, and under hedges. these rush are in best condit in the height of summer, but may be gather so as to serv the purpos well quit on to autumn. the largest and longest are the best. decay labourers, women, and children make it their busi to procur and prepar them. as soon as they are cut, they must be flung into water, and kept there; for otherwis"
edgeworth,children,"they will dri and shrink, and the peel will not run. when these junci are thus far prepared, they must lie out on the grass to be bleach and take the dew for some nights, and afterward be dri in the sun. some address is requir in dip these rush in the scald fat or grease; but this knack is also to be attain by practice. a pound of common greas may be procur for fourpence, and about six pound of greas will dip a pound of rush and one pound of rush may be bought for one shilling; so that a pound of rushes, medic and readi for use, will cost three shillings.""] the servant was pleas with his good natur in this trifl instance, and rememb it long after it was forgotten by edmund. whenev his master want to send a messeng anywhere, gilbert (for that was the"
edgeworth,children,"servant name) alway employ his littl friend edmund, whom, upon further acquaintance, he like better and better. he found that edmund was both quick and exact in execut commissions. one day, after he had wait a great while at a gentleman hous for an answer to a letter, he was so impati to get home that he ran off without it. when he was question by gilbert whi he did not bring an answer, he did not attempt to make ani excuse; he did not say, ""there was no answer, pleas your honour,"" or, ""they bid me not to wait,"" etc.; but he told exact the truth; and though gilbert scold him for be so impati as not to wait, yet his tell the truth was more to the boy advantag than ani excus he could have made. after this he was alway believ when he said, ""there was no"
edgeworth,children,"answer,"" or, ""they bid me not wait""; for gilbert knew that he would not tell a lie to save himself from be scolded. the orphan continu to assist one anoth in their work accord to their strength and abilities; and they went on in this manner for three years. with what mari got by her spin and plain work, and edmund by lead of cart-horses, go on errands, etc., and with littl peggi and ann earnings, the famili contriv to live comfortably. isabella and carolin often visit them, and sometim gave them clothes, and sometim flax or cotton for their spin and knitting; and these children did not expect, that becaus the ladi did someth for them, they should do everything. they did not grow idl or wasteful. when edmund was about twelv year old, his friend gilbert sent for him one day, and told him that his master had"
edgeworth,children,"given him leav to have a boy in the hous to assist him, and that his master told him he might choos one in the neighbourhood. sever were anxious to get into such a good place: but gilbert said that he prefer edmund befor them all, becaus he knew him to be an industrious, honest, good natur lad, who alway told the truth. so edmund went into servic at the vicarage; and his master was the father of isabella and caroline. he found his new way of life veri pleasant; for he was well fed, well clothed, and well treated; and he everi day learn more of his business, in which at first he was rather awkward. he was mind to do all that mr. gilbert requir of him; and he was so oblig to all his fellow-serv that they could not help like him. but there was one thing"
edgeworth,children,"which was at first rather disagre to him: he was oblig to wear shoe and stockings, and they hurt his feet. besid this, when he wait at dinner he made such a nois in walk that his fellow-serv laugh at him. he told his sister mari of his distress, and she made for him, after mani trials, a pair of cloth shoes, with sole of plat hemp.* in these he could walk without make the least noise; and as these shoe could not be worn out of doors, he was alway sure to chang them befor he went out; and consequ he had alway clean shoe to wear in the house. [*the author has seen a pair of shoes, such as here described, made in a few hours.] it was soon remark by the men-serv that he had left off clump so heavily, and it was observ by the maid"
edgeworth,children,"that he never dirti the stair or passag with his shoes. when he was prais for these things, he said it was his sister mari who should be thanked, and not he; and he show the shoe which she had made for him. isabella maid bespok a pair immediately, and sent mari a piec of pretti calico for the outside. the last-mak made a last for her, and over this mari sew the calico vamp tight. her brother advis her to tri plat packthread instead of hemp for the soles; and she found that this look more neat than the hemp soles, and was like to last longer. she plat the packthread togeth in strand of about half an inch thick, and these were serv firm togeth at the bottom of the shoe. when they were finish they fit well, and the maid show them to her mistress. isabella and"
edgeworth,children,"carolin were so well pleas with mari ingenu and kind to her brother, that they bespok from her two dozen of these shoes, and gave her three yard of colour fustian to make them of, and galloon for the binding. when the shoe were completed, isabella and carolin dispos of them for her amongst their acquaintance, and got three shill a pair for them. the young ladies, as soon as they had collect the money, walk to the old castle, where they found everyth neat and clean as usual. they had great pleasur in give to this industri girl the reward of her ingenuity, which she receiv with some surpris and more gratitude. they advis her to continu the shoemak trade, as they found the shoe were liked, and they knew that they could have a sale for them at the repositori in dublin. mary, encourag by these kind friends,"
edgeworth,children,"went on with her littl manufactur with increas activity. peggi and ann plat the packthread, and bast the vamp and line togeth readi for her. edmund was allow to come home for an hour everi morning, provid he was back again befor eight o'clock. it was summer time, and he got up early, becaus he like to go home to see his sisters, and he took his share in the manufactory. it was his busi to hammer the sole flat: and as soon as he came home everi morn he perform his task with so much cheer and sang so merrili at his work, that the hour of his arriv was alway an hour of joy to the family. mari had present employ enough upon her hands. order came to her for shoe from mani famili in the neighbourhood, and she could not get them finish fast enough. she, however,"
edgeworth,children,"in the midst of her hurry, found time to make a veri pretti pair, with neat roses, as a present for her schoolmistress, who, now that she saw her pupil in a good way of business, consent to receiv the amount of her old debt. sever of the children who went to her school were delight with the sight of mari present, and went to the littl manufactori at rossmor castle, to find out how these shoe were made. some went from curiosity, other from idleness; but when they saw how happi the littl shoemak seem whilst busi at work, they long to take some share in what was go forward. one beg mari to let her plat some packthread for the soles; anoth help peggi and ann to bast in the linings; and all who could get employ were pleased, for the idl one were shove out of the"
edgeworth,children,"way. it becam a custom with the children of the villag to resort to the old castl at their play hours; and it was surpris to see how much was done by ten or twelv of them, each do but a littl at a time. one morn edmund and the littl manufactur were assembl veri early, and they were busi at their work, all sit round the meal chest, which serv them for a table. ""mi hand must be washed,"" said george, a littl boy who came run in; ""i ran so fast that i might be in time, to go to work along with you all, that i tumbl down, and look how i have dirti my hands. most hast worst speed. my hand must be wash befor i can do anything."" whilst georg was wash his hands, two other littl children, who had just finish their morn work,"
edgeworth,children,"came to him to beg that he would blow some soap bubbl for them, and they were all three eager blow bubbles, and watch them mount into the air, when sudden they were startl by a nois as loud as thunder. they were in a sort of outer court of the castle, next to the room in which all their companion were at work, and they ran precipit into the room, exclaiming, ""did you hear that noise?"" ""i thought i heard a clap of thunder,"" said mary, ""but whi do you look so frightened?"" as she finish speaking, anoth and a louder noise, and the wall round about them shook. the children turn pale and stood motionless; but edmund threw down his hammer, and ran out to see what was the matter. mari follow him, and they saw that a great chimney of the old ruin at the farthest side"
edgeworth,children,"of the castl had fallen down, and this was the caus of the prodigi noise. the part of the castl in which they live seemed, as edmund said, to be perfect safe; but the children of the villag were terrified, and think that the whole would come tumbl down directly, they ran to their home as fast as they could. edmund, who was a courag lad, and proud of show his courage, laugh at their cowardice; but mary, who was veri prudent, persuad her brother to ask an experienc mason, who was build at his master's, to come and give his opinion, whether their part of the castl was safe to live in or not. the mason came, and gave it as his opinion that the room they inhabit might last through the winter but that no part of the ruin could stand anoth year. mari was sorri to leav"
edgeworth,children,"a place of which she had grown fond, poor as it was, have live in it in peac and content ever sinc her mother death, which was now near four years; but she determin to look out for some other place to live in; and she had now money enough to pay the rent of a comfort cabin. without lose ani time, she went to the villag that was at the end of the avenu lead to the vicarage, for she wish to get a lodg in this villag becaus it was so near to her brother, and to the ladi who had been so kind to her. she found that there was one newli built hous in this villag unoccupied; it belong to mr. harvey, her landlord, who was still in england; it was slated, and neat fit up inside; but the rent of it was six guinea a"
edgeworth,children,"year, and this was far abov what mari could afford to pay. three guinea a year she thought was the highest rent for which she could ventur to engage. besides, she heard that sever propos had been made to mr. harvey for this house, and she knew that mr. hopkins, the agent, was not her friend; therefor she despair of get it. there was no other to be had in this village. her brother was still more vex than she was, that she could not find a place near him. he offer to give a guinea year toward the rent out of his wages; and mr. gilbert spoke about it for him to the steward, and inquir whether, amongst ani of those who had given in proposals, there might not be one who would be content with a part of the house, and who would join with mari in pay"
edgeworth,children,"the rent. none could be found but a woman, who was a great scold, and a man who was famous for go to law about everi trifl with his neighbours. mari did not choos to have anyth to do with these people. she did not like to speak either to miss isabella or carolin about it, becaus she was not of an encroach temper; and when they had done so much for her, she would have been asham to beg for more. she return home to the old castle, mortifi that she had no good news to tell ann and peggy, who she knew expect to hear that she had found a nice hous for them in the villag near their brother. ""bad news for you, peggy,"" cri she, as soon as she got home. ""and bad news for you, mary,"" repli her sisters, who look veri sorrowful. ""what the"
edgeworth,children,"matter?"" ""your poor goat is dead,"" repli peggy. ""there she is, yonder, lie under the great corner stone; you can just see her leg. we cannot lift the stone from off her, it is so heavy. betsi [one of the neighbour girls] say she remembers, when she came to us to work earli this morning, she saw the goat rub itself, and but with it horn against that old totter chimney."" ""mani the time,"" said mary, ""that i have driven the poor thing away from that place; i was alway afraid she would shake that great ugli stone down upon her at last."" the goat, who had long been the favourit of mari and her sisters, was lament by them all. when edmund came, he help them to move the great stone from off the poor animal, who was crush so as to be a terribl sight. as they were"
edgeworth,children,"move away this stone in order to buri the goat, ann found an odd-look piec of money, which seem neither like a halfpenny, nor a shilling, nor a guinea. ""here are more, a great mani more of them,"" cri peggy; and upon search amongst the rubbish, they discov a small iron pot, which seem as if it had been fill with these coins, as a vast number of them were found about the spot where it fell. on examin these coins, edmund thought that sever of them look like gold, and the girl exclaim with great joy--""oh, mary! mary! this is come to us just in right time--now you can pay for the slate house. never was anyth so lucky!"" but mary, though noth could have pleas her better than to have been abl to pay for the house, observ that they could not honest touch ani of this treasure,"
edgeworth,children,"as it belong to the owner of the castle. edmund agre with her, that they ought to carri it all immedi to mr. hopkins, the agent. peggi and ann were convinc by what mari said, and they beg to go along with her and their brother, to take the coin to mr. hopkins. on their way they stop at the vicarage, to show the treasur to mr. gilbert, who took it to the young ladies, isabella and caroline, and told them how it had been found. it is not onli by their superior riches, but it is yet more by their superior knowledge, that person in the higher rank of life may assist those in a lower condition. isabella, who had some knowledg of chemistry, discovered, by touch the coin with nitric acid, that sever of them were of gold, and consequ of great value. carolin also found out that"
edgeworth,children,"mani of the coin were veri valuabl as curiosities. she recollect her father have shown to her the print of the coin at the end of each king reign, in ""rapin histori of england;"" and upon compar these impress with the coin found by the orphans, she perceiv that mani of them were of the reign of henri the seventh, which, from their scarcity, were high appreci by numismat collectors. isabella and caroline, know someth of the charact of mr. hopkins, the agent, had the precaut to count the coins, and to mark each of them with a cross, so small that it was scarc visibl to the nake eye, though it was easili to be seen through a magnifi glass. they also beg that their father, who was well acquaint with mr. harvey, the gentleman to whom rossmor castl belonged, to write to him, and tell him how well"
edgeworth,children,"these orphan had behav about the treasur which they had found. the valu of the coin was estim at about thirti or forti guineas. a few day after the fall of the chimney at rossmor castle, as mari and her sister were sit at their work, there came hobbl in an old woman, lean on a crab stick, that seem to have been newli cut. she had a broken tobacco-pip in her mouth; her head was wrap up in two larg red and blue handkerchiefs, with their crook corner hang far down over the back of her neck, no shoe on her broad feet, nor stock on her many-colour legs. her petticoat was jag at the bottom, and the skirt of her gown turn up over her shoulders, to serv instead of a cloak, which she had sold for whisky. this old woman was well known amongst the countri peopl"
edgeworth,children,"by the name of goodi grope:* becaus she had, for mani years, been in the habit of grope in old castles, and in moats,** and at the bottom of a round tower*** in the neighbourhood, in search of treasure. in her youth she had heard someon talking, in a whisper, of an old prophecy, found in a bog, which said that befor mani ""st. patrick day should come about, there would be found a treasur under ground, by one within twenti mile round."" this propheci made a deep impress upon her. she also dream of it three times: and as the dream, she thought, was a sure token that the propheci was to come true, she, from that time forwards, gave up her spinning-wheel and her knitting, and could think of noth but hunt for the treasure, that was to be found by one ""within twenti mile round."" [*goodi is"
edgeworth,children,"not a word use in ireland. collyogh is the irish appel of an old woman: but as collyogh might sound strang to english ears, we have translat it by the word goody. **what are in ireland call moats, are, in england, call danish mounds, or barrows. ***near kells, in ireland, there is a round tower, which was in immin danger of be pull down by an old woman root at it foundation, in hope of find treasure.] year after year st. patrick day came about, without her ever find a farth by all her groping; and as she was alway idle, she grew poorer and poorer. besides, to comfort herself for her disappointments, and to give her spirit for fresh searches, she took to drinking. she sold all she had by degrees; but still she fanci that the lucki day would come sooner or later, that would pay for all."
edgeworth,children,"goodi grope, however, reach her sixtieth year, without ever see this lucki day; and now, in her old age, she was a beggar, without a hous to shelter her, a bed to lie on, or food to put into her mouth, but what she beg from the chariti of those who had trust more than she had to industri and less to luck. ""ah, mary, honey! give me a potato and a sup of something, for the love o' mercy; for not a bit have i had all day, except half a glass of whiski and a halfpenni worth of tobacco!"" mari immedi set befor her some milk, and pick a good potato out of the bowl for her. she was sorri to see such an old woman in such a wretch condition. goodi grope said she would rather have spirit of some kind or other than milk; but mari"
edgeworth,children,"had no spirit to give her; so she sat herself down close to the fire, and after she had sigh and groan and smoke for some time, she said to mary, ""well, and what have you done with the treasur you had the luck to find?"" mari told her that she had carri it to mr. hopkins, the agent. ""that not what i would have done in your place,"" repli the old woman. ""when good luck came to you, what a shame to turn your back upon it! but it is idl talk of what done--that past; but i'll tri my luck in this here castl befor next st. patrick day come about. i was told it was more than twenti mile from our bog or i would have been here long ago; but better late than never."" mari was much alarmed, and not without reason, at this speech; for"
edgeworth,children,"she knew that if goodi grope onc set to work at the foundat of the old castl of rossmore, she would soon bring it all down. it was in vain to talk to goodi grope of the danger of buri herself under the ruins, or of the improb of her meet with anoth pot of gold coins. she set her elbow upon her knees, and stop her ear with her hand bid mari and her sister not to wast their breath advis their elders; for that, let them say what they would, she would fall to work the next morning, ""bar you'll make it worth my while to let it alone."" ""and what will make it worth your while to let it alone?"" said mary; for she saw that she must either get into a quarrel or give up her habitation, or compli with the condit of this provok old"
edgeworth,children,"woman. half a crown, goodi grope said, was the least she could be content to take. mari paid the half-crown, and was in hope that she had got rid for ever of her tormentor, but she was mistaken, for scarc was the week at an end befor the old woman appear befor her again, and repeat her threat of fall to work the next morning, unless she had someth given to her to buy tobacco. the next day and the next, and the next, goodi grope came on the same errand, and poor mary, who could ill-afford to suppli her constant with halfpence, at last exclaimed, ""i am sure the find of this treasur has not been ani good luck to us, but quit the contrary; and i wish we never had found it."" mari did not yet know how much she was to suffer on account of this unfortun"
edgeworth,children,"pot of gold coins. mr. hopkins, the agent, imagin that no one knew of the discoveri of this treasur but himself and these poor children; so, not be as honest as they were, he resolv to keep it for his own use. he was surpris some week afterward to receiv a letter from his employer, mr. harvey, demand from him the coin which had been discov at rossmor castle. hopkin had sold the gold coins, and some of the others; and he flatter himself that the children, and the young ladies, to whom he now found they had been shown, could not tell whether what they had seen were gold or not, and he was not in the least apprehens that those of henri the seventh reign should be reclaim from him as he thought they had escap attention. so he sent over the silver coin and other of littl"
edgeworth,children,"value, and apolog for his not have mention them before, by say that he consid them as mere rubbish. mr. harvey, in reply, observ that he could not consid as rubbish the gold coin which were amongst them when they were discovered; and he inquir whi these gold coins, and those of the reign of henri the seventh, were not now sent to him. mr. hopkin deni that he had ever receiv ani such; but he was thunderstruck when mr. harvey, in repli to this falsehood, sent him a list of the coin which the orphan had deposit with him, and exact draw of those that were missing. he inform him that this list and these draw came from two ladi who had seen the coin in question. mr. hopkin thought that he had no mean of escap but by bold persist in falsehood. he replied, that it was veri"
edgeworth,children,"like such coin had been found at rossmor castle, and that the ladi allud to had probabl seen them; but he posit declar that they never came to his hands; that he had restor all that were deposit with him; and that, as to the others, he suppos they must have been taken out of the pot by the children, or by edmund or mari on their way from the ladi hous to his. the orphan were shock and astonish when they heard, from isabella and caroline, the charg that was made against them. they look at one anoth in silenc for some moments. then peggi exclaimed--""sure! mr. hopkin has forgotten himself strangely. doe not he rememb edmund count the thing to him upon the great tabl in his hall, and we all stand by! i rememb it as well as if it was this instant."" ""and so do i,"""
edgeworth,children,"cri anne. ""and don't you recollect, mary, your pick out the gold ones, and tell mr. hopkin that they were gold; and he said you knew noth of the matter; and i was go to tell him that miss isabella had tri them, and knew that they were gold? but just then there came in some tenant to pay their rent, and he push us out, and twitch from my hand the piec of gold which i had taken up to show him the bright spot which miss isabella had clean by the stuff that she had pour on it? i believ he was afraid i should steal it; he twitch it from my hand in such a hurry. do, edmund; do, mary--let us go to him, and put him in mind of all this."" ""i'll go to him no more,"" said edmund, sturdily. ""he is a bad man--i'l never"
